,wt,logp,fraction_sp3,ali_homo_rings,ali_hetero_rings,amide_bonds,aro_homo_rings,aro_hetero_rings,hba,hbd,tpsa,asph,ecce,isf,npr1,npr2,pmi1,pmi2,pmi3,rog,si
406,120.057514876,1.8892,0.125,0,0,0,1,0,1,0,17.07,0.4367723802450218,0.9683057934982432,0.005509891681875583,0.24976767260343724,0.7561860941115373,137.2415535134675,415.5067516120191,549.4768481562846,2.141689295960436,0.043466540441863134
133,98.109550448,2.5866000000000007,1.0,1,0,0,0,0,0,0,0.0,0.11632345987779658,0.8371202253057247,0.005241245380490382,0.5470189470064933,0.7557551255183307,144.19380713055276,199.21651599688244,263.59929197999264,1.7581315555609995,0.5671997411361639
911,179.930033136,3.6468000000000007,0.0,0,0,0,1,0,0,0,0.0,0.24999999999601155,0.8660254229267348,0.0008426545779039957,0.499999966844569,0.5000000331607533,593.3629820233631,593.3630607225059,1186.7260427395531,2.557395796496744,2.460546557254185e-11
1259,559.6257252800001,7.291400000000002,0.0,0,0,0,2,0,1,0,9.23,0.3225321899991515,0.9464117740629464,0.0002855575617614719,0.3229624651798197,0.7938257073301189,2779.91485301029,6832.892711788375,8607.54778875769,4.016594512174257,0.31445266874562183
367,86.07316494,1.3755,0.8,0,0,0,0,0,1,0,17.07,0.3703875992418517,0.95774044822898,0.01079485409270355,0.2876338537553475,0.8505267570077895,78.79001880930255,232.9802918103585,273.92470594340716,1.843883417309044,0.34193787511115303
916,281.81311608,5.606999999999998,0.0,0,0,0,1,0,0,0,0.0,0.249999999999832,0.8660254045651277,0.00044371672604028565,0.499999998647807,0.5000000013524171,1126.8450612948527,1126.8450673902053,2253.6901286845527,2.8131268013177397,3.0814023689685273e-13
1369,255.92257840599999,2.1609000000000003,1.0,0,0,0,0,0,4,1,55.76000000000001,0.1812343084861688,0.8870491484485323,0.001557309772696812,0.4616750028285412,0.9412261317359552,604.3923619037097,1232.1868876592728,1309.1294919603247,2.471774080691433,0.3705400599772005
1272,233.84465204,2.3836000000000004,1.0,0,0,0,0,0,0,0,0.0,0.2516682756056962,0.902809482485922,0.0011820687520330538,0.4300407403182889,0.5950714855468997,503.41529164308713,696.6039664599132,1170.622325853339,2.239519500977826,0.4571659826557254
908,145.969005488,2.993400000000001,0.0,0,0,0,1,0,0,0,0.0,0.7187309101522724,0.994501393531034,0.010038851481846514,0.1047233415472943,0.8952766584629879,89.18118373221651,762.4072245010922,851.5884082245526,2.4068570359994146,1.2017504485844515e-11
593,107.073499288,1.6440000000000001,0.2857142857142857,0,0,0,0,1,1,0,12.89,0.3967773080401233,0.9628089365205219,0.0076360005407836344,0.2701831818530188,0.8279246598927692,108.42386082489784,332.24417405280286,401.29759402967215,1.982092584989371,0.2202308066317495
1333,189.118735228,2.9815000000000014,0.8888888888888888,0,0,1,0,0,2,0,20.31,0.17043327347709802,0.8770126464472762,0.0011406278521177492,0.4804672912608569,0.7056574979762423,618.657081418871,908.6154585751112,1287.6153958272005,2.726545322625134,0.2969209799647061
75,142.172150704,4.147000000000004,1.0,0,0,0,0,0,0,0,0.0,0.6873368500857638,0.9927993795834452,0.005938240079303682,0.11978894731454215,0.9805819760618096,165.130065973485,1351.7404571084305,1378.5083655496694,3.189749798386736,0.2401239504839605
389,114.104465068,2.0116,0.8571428571428571,0,0,0,0,0,1,0,17.07,0.2876909474292933,0.9352297392094416,0.0060080916391243655,0.3540414310476105,0.9196575007069396,153.06981916157537,397.61393718032684,432.3500182129558,2.074717588264306,0.5296954532704092
703,147.089543276,1.775,1.0,0,0,0,0,0,3,0,52.37,0.3795257224486177,0.959435355024398,0.003514534314752269,0.2819287135593095,0.8737570240739708,248.61246066267518,770.5028729917859,881.8273865190198,2.5412884975305547,0.3177529780391063
686,225.15896022799998,1.5223999999999998,0.7,0,0,0,0,1,6,2,71.96000000000002,0.22354701931552826,0.8955344883218478,0.0006853834843434093,0.44499211254372384,0.6275082090630321,915.5578203991577,1291.0791719165086,2057.4697721393827,3.0762547449951865,0.1798972515815591
719,121.001122196,-0.32720000000000016,0.5,0,0,0,0,0,5,0,78.66999999999999,0.44971602037083575,0.9703729029936689,0.009496535899888688,0.2416121460846693,0.951688855664192,100.214316641013,394.73532217139734,414.77350482990374,1.9384777243384996,0.22138705639499706
1164,269.1182565600004,2.9871000000000016,0.5,0,0,1,1,0,2,0,29.54,0.12716760722142592,0.8516875883033183,0.0008431834177556109,0.5240498563400979,0.8790921881683521,1042.5871401839509,1748.9370511833206,1989.4808243346454,2.976776071455124,0.5022465942239563
737,137.047678464,1.9032200000000001,0.14285714285714285,0,0,0,1,0,2,0,43.14,0.408746508148341,0.9630663778397156,0.003859875396501686,0.2692640931774788,0.7353051216683681,190.49970429998749,520.2156982578558,707.4827618193575,2.2739167244690783,0.043540311911086683
1258,481.7152132120002,6.528900000000003,0.0,0,0,0,2,0,1,0,9.23,0.4275935252614714,0.9679389370522228,0.00048064290735829883,0.251185616901552,0.8845768491525319,1840.4034171945398,6481.176255364803,7326.866242965875,4.013230355162566,0.31448865227841544
76,142.172150704,4.002900000000003,1.0,0,0,0,0,0,0,0,0.0,0.6097945558813612,0.9882111164632496,0.004494204045721371,0.15309731969717075,0.9021516027697516,200.73668075409915,1182.8745182162527,1311.1704447286204,3.0772707379322592,0.1789497430586303
837,111.984655552,1.8525,1.0,0,0,0,0,0,0,0,0.0,0.3496588045020778,0.9517472188030858,0.00679103357841076,0.3068830909329989,0.7488094621669943,110.26443228723231,269.0505038453815,359.3043590378399,1.807927820394015,0.4528598145023992
1043,391.80544385600007,7.9274,0.0,0,0,0,2,0,0,0,0.0,0.42438236780662464,0.966868370821884,0.0006975437575862756,0.2552754463402923,0.924626543251746,1325.5462946887367,4801.226698255914,5192.611799106328,3.783712899559036,0.3706569811930529
598,107.073499288,1.6984400000000002,0.2857142857142857,0,0,0,0,1,1,0,12.89,0.4895485612602234,0.976325323635064,0.00868927241109662,0.21630733327579887,0.7988393515840704,91.93397488193764,339.5191266566737,425.01552531609667,1.9990906361181024,0.08253925361458944
987,289.9223609120002,5.967200000000001,0.0,0,0,0,2,0,0,0,0.0,0.3301851146649136,0.9483696059290176,0.0009541341990721402,0.31716729110997544,0.8770970908889829,919.2596720062303,2542.128418307339,2898.343233279638,3.3000377663834586,0.2998317497122222
544,59.073499288,0.35350000000000004,1.0,0,0,0,0,0,1,1,26.02,0.16194696040410714,0.8286892923766225,0.009527560537388794,0.5597089035385562,0.5799500064216525,60.87077632787192,63.07208425496928,108.7543470240308,1.402951834418946,0.3697497736429638
396,156.15141526,3.3260000000000023,0.9,0,0,0,0,0,1,0,17.07,0.39848231419821895,0.9628208535749916,0.002254464787363384,0.2701407113360077,0.7976448011725605,353.80672416951484,1044.685537244644,1309.7127138657793,2.943671556458761,0.19983825562474564
579,143.073499288,2.4220000000000006,0.0,0,0,0,2,0,1,1,26.02,0.30325081923103164,0.9310047718079292,0.002470292826966297,0.36500700660516855,0.6385845782445561,258.50561976848115,452.25899554380095,708.220979571795,2.2259692850975,0.022376589346583323
1049,391.80544385600007,7.9274,0.0,0,0,0,2,0,0,0,0.0,0.1665233623240119,0.8784229148144963,0.0004832791190622137,0.4778840682935603,0.932256635580632,1929.0232058642289,3763.1400650737774,4036.592416132286,3.50780475494511,0.4076956129998765
1096,209.94059782,3.1391,0.14285714285714285,0,0,0,1,0,1,1,20.23,0.26178803242101023,0.9008090088522628,0.0008564181865802095,0.4342155335436584,0.5679086673953296,663.120746726624,867.2928315629878,1527.169563269321,2.688714089163476,0.04486712403054108
654,150.07931294,1.4379,0.125,0,0,2,1,0,1,2,41.13,0.6583042636051165,0.991390124328593,0.006334586132984675,0.1309412898353192,0.8758509093147153,138.26489859441529,924.8376681834168,1055.9304766915525,2.656111919465483,0.030835818154298467
1231,192.05136264400002,3.741800000000003,1.0,0,0,0,0,0,0,0,0.0,0.6630801131772196,0.9916741992002506,0.004202919798527112,0.12877221222197666,0.9222082803946772,219.42086087815898,1571.3928595429747,1703.9457278245932,3.007952850954072,0.2540475998538692
752,153.042593084,1.60882,0.14285714285714285,0,0,0,1,0,3,1,63.37,0.3322286314678053,0.9428943389011406,0.002568826504853645,0.3330919777901909,0.6710156685769866,261.2148649623251,526.2188192516221,784.2124169284558,2.265282210690032,0.04023933686559086
679,107.03711378,0.8940999999999999,0.0,0,0,0,0,1,2,0,29.96,0.4659663186572575,0.9727890126373556,0.008122221091638404,0.2316927640044874,0.7683072360290297,94.59324332108862,313.6769231241053,408.27016643150984,1.9523368817350548,1.5144194552882683e-10
435,88.052429496,0.5694,0.75,0,0,0,0,0,2,0,26.3,0.6782138358839961,0.992537949857316,0.021225971234447225,0.12193612300313507,0.9052255786804764,42.647074599413536,316.60201942201326,349.74930766264436,2.005879721354546,0.20060842422050185
1265,147.91354676,1.9011,1.0,0,0,0,0,0,0,0,0.0,0.2900096541354282,0.9315642050412009,0.011044672105378585,0.3635768582926527,0.9999999876133924,90.5413920913422,249.02957629102542,249.0295793756572,1.4058366449161648,0.780475247712686
1370,219.94590069400002,2.680400000000001,0.5,0,0,0,0,0,4,0,44.76000000000001,0.32634081255513275,0.94456285036386,0.00211536191439428,0.3283306591113608,0.9660076013449944,456.6630394409858,1343.5844479076768,1390.8632251309134,2.6870972479767983,0.4001315862436833
1067,145.909297692,1.5555,0.5,0,0,0,0,0,1,0,17.07,0.012952396929249493,0.5713828911015536,0.003356208384186393,0.8206836124575841,0.9299104321637928,277.0717207385859,313.94788400956463,337.6108850387285,1.7749062092254917,0.6233046383507405
1146,156.993056048,2.2482,0.0,0,0,0,1,0,2,0,43.14,0.673021172426802,0.9922207450780652,0.006822741423187559,0.12449093556050292,0.8755090644798696,128.32218168262855,902.4531202303715,1030.7753018713852,2.557787901244576,3.57515738307394e-10
28,114.140850576,3.0786000000000016,1.0,0,0,0,0,0,0,0,0.0,0.3526343754721229,0.9535284696826632,0.0045124908285371955,0.3013029331165533,0.7898377644669307,175.03365535326103,458.83453446905634,580.9225072679682,2.3059072808142624,0.26648004600855185
1374,409.8699546500001,5.416100000000004,0.07692307692307693,0,0,0,2,0,3,0,18.46,0.501471458770071,0.9781289880187072,0.000700299753753277,0.2079992374925916,0.8779884335867291,1253.732318026851,5292.146679531265,6027.58131779933,3.9059426027461672,0.21110539272781148
1323,241.13611660799998,2.2341,0.7,0,0,0,0,1,6,2,62.73,0.22236175821291665,0.8984824082253247,0.0006376948730167072,0.4390095239395393,0.6453920070372922,1012.0702460475694,1487.8539342333804,2305.3491800486604,3.155061318934899,0.19638767098469292
165,92.06260025600001,2.0587,0.14285714285714285,1,0,0,0,0,0,0,0.0,0.2219768662762759,0.8571402450925941,0.003793001094207989,0.5150831003271297,0.5242348294751099,138.2110936576396,140.6667566246395,268.32775831678737,1.7231925626763265,0.12349327901301325
418,102.06807956,1.1171,0.8,0,0,0,0,0,2,1,37.3,0.3924076237827414,0.961627593214968,0.008772887317408669,0.274358108988213,0.8981248111918152,102.37505381034607,335.1297915459797,373.14389644938234,1.992132929144805,0.3221689428430964
263,60.057514876000006,0.3871000000000001,1.0,0,0,0,0,0,1,1,20.23,0.160574532378867,0.8349560343179341,0.010227293326622169,0.5503166549869892,0.5938045087949624,58.06076836079971,62.64892353213965,105.50429072907562,1.3718983758297685,0.4243852715903023
673,100.06366287600001,0.7636000000000001,1.0,0,1,0,0,0,2,0,32.67,0.286829778937987,0.9366498514619568,0.009103396508748541,0.3502671205755602,0.8486464803250412,93.22306015227127,225.86596696074452,266.1484754809038,1.7095762940367387,0.5160817771240883
1357,313.98589574000033,4.314700000000002,0.3,0,0,2,1,0,2,1,32.34,0.5300074834220182,0.9809728911155396,0.0011700353023764154,0.19414475758160446,0.9295557637419536,794.4681342981422,3803.875224576907,4092.143121424256,3.7130708183801473,0.14453443068636065
448,144.115029752,2.1298000000000004,0.875,0,0,0,0,0,2,0,26.3,0.6047223685546637,0.987500253062894,0.005893728506052232,0.1576174171870622,0.9634125643829168,163.46402169587464,999.149047972689,1037.0936449356584,2.761618484866528,0.2854467558513965
750,153.042593084,1.6088199999999997,0.14285714285714285,0,0,0,1,0,3,1,63.37,0.2831613277499103,0.9320335902287072,0.0025378537803490194,0.36237189003203096,0.7175737200519923,282.74825193171984,559.901914463917,780.270930801854,2.3019380818588893,0.08426265578662508
322,144.057514876,2.5454,0.0,0,0,0,2,0,1,1,20.23,0.4776705407194466,0.9744698783067582,0.00440272111741005,0.22451827603295849,0.7754817239677898,176.13691698555184,608.3734582848666,784.5103752698316,2.3326918823283918,2.6986474953548257e-12
1118,385.81600854000015,4.452700000000001,0.8,3,1,0,0,0,1,0,12.53,0.05572856713671098,0.7515069773931325,0.0005266856010101139,0.6597251419564346,0.8922820745833501,1694.145564017832,2291.3416851526235,2567.9566478151683,2.901124974660454,0.5821248272472687
1150,172.00395508,1.8304,0.0,0,0,0,1,0,3,1,69.16,0.4353595919572579,0.967891081717502,0.0026989906576034427,0.2513699543138043,0.74911199084893,277.552643147754,827.139479105115,1104.1599776927353,2.5297896591679496,0.003192055429156963
1076,113.963920108,1.3956,1.0,0,0,0,0,0,1,0,9.23,0.6871338098778647,0.992663115108863,0.0198521538480333,0.12091294348566772,0.9995640949893322,50.350410471373436,416.2371787857882,416.41869778268745,1.959726256675684,0.3602757508664496
880,65.011158014,1.3687,0.0,0,0,0,0,0,0,0,0.0,0.6730783672276508,0.9922239296761852,0.06583157479837536,0.12446555096872812,0.8755344490315317,13.299612711879695,93.55415211196835,106.85376482382028,1.2770764629127156,6.735182378344825e-13
1337,271.14668129200044,1.8622,0.7272727272727273,0,0,0,0,1,7,2,71.96000000000002,0.4884116677336268,0.9764027029815512,0.0009659013925973787,0.21595777737863656,0.8181657064635857,847.0488941562442,3209.082651751256,3922.289368032909,3.833950963183941,0.0775565484074295
980,289.9223609120002,5.967200000000003,0.0,0,0,0,2,0,0,0,0.0,0.3360030705933605,0.9484352705679882,0.0008408091796957525,0.3169708780670981,0.7463551675601195,887.6629627547462,2090.134725763314,2800.4558909883226,3.1455589187351958,0.3239438742665044
1061,425.76647150400004,8.580799999999998,0.0,0,0,0,2,0,0,0,0.0,0.3412866686978456,0.9473613760573972,0.0005931595525300517,0.3201662429967201,0.9895281895439384,1668.2327466922238,5155.95683705224,5210.5204192601705,3.741827464138592,0.4012124165084977
793,150.010405816,1.1763,1.0,0,0,0,0,0,1,1,20.23,0.06248137624056031,0.7650550307086741,0.0032143627018534357,0.6439649058662666,0.8231024524595218,256.0701852298473,327.30354642683386,397.6461805560346,1.808055270484001,0.4583641101471646
255,276.09390038400034,6.2314000000000025,0.0,1,0,0,5,0,0,0,0.0,0.408673483825978,0.9628549336756306,0.0009049735366632199,0.2700192154208605,0.7299807845833983,806.6321886880278,2180.681834257416,2987.314022932721,3.2879116099450494,3.352664343742012e-12
547,73.08914935199999,0.6011000000000001,1.0,0,0,0,0,0,1,1,26.02,0.2901716641495056,0.9366281522764096,0.011325574995846866,0.3503251409237977,0.7652225256377309,67.56588746428689,147.5855798303173,192.86622503345748,1.6701288983941962,0.3833990538429412
914,213.89106078400002,4.3002,0.0,0,0,0,1,0,0,0,0.0,0.3732473567318557,0.9547804009897152,0.0015360374166941788,0.2973119336419557,0.7026880663581692,457.46806602568114,1081.2124047577554,1538.6804707832446,2.6696475827849917,4.339187417372597e-13
353,96.057514876,1.3176,0.16666666666666666,0,0,0,0,0,1,0,17.07,0.8958665838484866,0.9993515142698276,0.04224172044889705,0.036007650945350966,0.9689743951690954,22.938800429337054,617.2885397510569,637.0535102151322,2.577513748243676,0.042360676810961284
163,82.07825032,2.1166,0.6666666666666666,1,0,0,0,0,0,0,0.0,0.18496049579847645,0.8407655825343117,0.005184408108030714,0.5413993306476649,0.5566707419328302,107.37402039599085,110.4027511941012,198.32684363968738,1.5914483060541942,0.3289270706311656
753,153.042593084,1.60882,0.14285714285714285,0,0,0,1,0,3,1,63.37,0.3996665000181159,0.962748110707416,0.003487231364588714,0.2703998434343132,0.7811834986583552,224.01252368596093,647.1708147967075,828.4491619551516,2.3557133779330237,0.07512390377775198
254,278.1095504480004,6.299400000000002,0.0,0,0,0,5,0,0,0,0.0,0.6498888711005836,0.9908588974263516,0.0016003476816742498,0.13490235502405,0.8650976449827392,540.5685620000352,3466.5413354315865,4007.109897404417,3.7941709399968753,6.608203176793861e-12
375,100.088815004,1.6215,0.8333333333333334,0,0,0,0,0,1,0,17.07,0.20673689004571427,0.9015891672568824,0.006868818625166962,0.4325933118820047,0.937166601856287,136.43781456429227,295.57776213330084,315.39510856216714,1.9315916860268232,0.36404196700474695
668,301.1314080880005,3.1047400000000023,0.29411764705882354,0,0,1,1,1,4,0,59.75,0.13073786995085976,0.8515915617208983,0.0005472385752055537,0.5242058870384436,0.7552877504299793,1380.1800250398621,1988.5947336266772,2632.896842951029,3.1556678339294946,0.523671289303122
197,134.109550448,3.2001000000000017,0.4,0,0,0,1,0,0,0,0.0,0.30627944920717765,0.9388992994807114,0.0045539532199570095,0.344191960153966,0.9647531469102448,211.84959535428703,593.8040031448868,615.4983842723148,2.3008770481809964,0.5138220932144076
50,128.15650064,3.468700000000003,1.0,0,0,0,0,0,0,0,0.0,0.21958240523383,0.9077420159147976,0.0027094064776382967,0.419528822064634,0.7273532406547834,268.45482457427124,465.43044566655533,639.896022526224,2.3141946033326777,0.3280610630599868
794,168.000984004,1.4719,1.0,0,0,0,0,0,1,1,20.23,0.16531575096207532,0.8814961407347919,0.003502896796345496,0.4721912259558284,0.8680337476614803,247.80454524583286,455.54151850634173,524.797013634078,1.9116497178110023,0.5733913655344559
1040,357.8444162080001,7.274000000000001,0.0,0,0,0,2,0,0,0,0.0,0.20715151892643288,0.9051225168474129,0.0005147935221617257,0.4251508314654989,0.8723040348895412,1694.4736041482306,3476.6394712608544,3985.582242206522,3.5618184031827016,0.37868290018953615
1396,319.89973478600024,4.542900000000002,0.25,0,0,0,1,0,4,0,27.69,0.34741750256807297,0.95249012666335,0.0007789872826049794,0.3045694643407901,0.7977970116949096,1024.1463878935601,2682.675131494433,3362.603634971161,3.3155338862460746,0.12526944787029307
73,128.15650064,3.324600000000002,1.0,0,0,0,0,0,0,0,0.0,0.12089223909300148,0.8124523096394732,0.0019528329601046137,0.5830276533420053,0.6493335118210689,332.50847619157554,370.323594975512,570.3133878566225,2.2278199570917785,0.4395006185923672
203,204.187800768,4.590020000000004,0.6,0,0,0,1,0,0,0,0.0,0.2519385797545177,0.9231038361612128,0.0011857637081179866,0.3845507868467475,0.7529064624983599,634.9548880133577,1243.1690557707745,1651.1600280937719,2.9385531130522935,0.27671050929712776
340,72.057514876,0.8412999999999999,0.75,0,0,0,0,0,1,0,17.07,0.2481552473107609,0.9204214564004496,0.011035263933392488,0.39092754136498936,0.7318110336691177,66.31568017640903,124.14205018381651,169.63675658373074,1.5801725921553782,0.3968513036305197
1264,458.8701591440002,3.4106000000000014,0.0,1,0,0,1,0,7,1,124.61,0.5336943343493442,0.9816243846231506,0.0004490308316240432,0.1908233935166772,0.8846575978070806,1970.148897365185,9133.613854912554,10324.462116815892,4.820779578093687,0.12706347354160955
394,142.135765196,2.935900000000001,0.8888888888888888,0,0,0,0,0,1,0,17.07,0.7737549320639295,0.9966114231697066,0.008254186013715359,0.08225370026723362,0.9512803660838164,115.24823459310774,1332.8687030256115,1401.1313073901642,3.164726778334118,0.1235242611217792
808,364.0132816400002,4.1076000000000015,1.0,0,0,0,0,0,1,1,20.23,0.4749836492477914,0.973710070612028,0.0013471029636046605,0.22779090936365215,0.9675328150015264,718.2322666803011,3050.662946767285,3153.033054245785,3.0831000159190087,0.19682405991194726
603,135.104799416,2.3791,0.4444444444444444,0,0,0,0,1,1,0,12.89,0.3379618761637237,0.9503974869330722,0.004486605321732934,0.3110379668646591,0.8684981670834964,193.57578944520185,540.5134942836486,622.3542141703614,2.2396566799076107,0.405726747861318
590,93.057849224,1.39002,0.16666666666666666,0,0,0,0,1,1,0,12.89,0.34377888007215784,0.9474092474998258,0.0077936766997037145,0.3200245580448696,0.6915503408962241,88.73223351983721,191.74405462509318,277.266951205027,1.7304525281944907,0.06596662942322007
697,119.05824314799999,0.9932,1.0,0,0,0,0,0,3,0,52.37,0.2745213000311339,0.9327078074294346,0.004983534106815015,0.3606329795792072,0.8112993742260015,162.79599112536312,366.23462967978617,451.4173698570672,2.0286397930879625,0.29887404604557305
140,112.125200512,2.976700000000002,1.0,1,0,0,0,0,0,0,0.0,0.5144638046042825,0.9791924255427386,0.008691135402983323,0.2029339640368964,0.936209071571905,107.719996083658,496.9519912638919,530.8130484460103,2.2493048400083344,0.336708861998728
1031,357.8444162080001,7.274000000000001,0.0,0,0,0,2,0,0,0,0.0,0.4108756431645313,0.9629962186301612,0.0008167525454654301,0.2695149029349045,0.9817031050221418,1201.9590394575555,4378.1138196647635,4459.712714839604,3.729620217453101,0.373497769843608
714,180.03823597599998,0.18159999999999987,1.0,0,0,0,0,0,6,0,104.74,0.24470209040725355,0.9217281664870232,0.001809208770094615,0.3878365468911748,0.7918745662664358,437.6910942262477,893.6662833282318,1128.5452537536694,2.61317090358544,0.33837920072649585
470,240.208930136,4.614500000000004,0.9333333333333332,0,1,0,0,0,2,0,26.3,0.22603426198088936,0.8706435522202065,0.000418807222758613,0.4919144285110779,0.5442759564934451,1299.5858880092626,1437.9195064120695,2641.894225267669,3.345002274091036,0.16445050132763478
805,142.02416406,1.1118,0.75,0,0,0,0,0,2,0,26.3,0.36657438523832064,0.9553526966563812,0.005763131741577817,0.29546780703044606,0.9415794867923314,163.3798304486699,520.6492661659922,552.9530681893702,2.0864422108326486,0.3356699870219249
1315,78.013935812,-0.005299999999999971,1.0,0,0,0,0,0,1,0,17.07,0.12985197637004575,0.8006090043584446,0.008310907373798679,0.5991871344915377,0.6061961698954947,72.93982986823009,73.79304887190389,121.73130174119288,1.310697856370986,0.30938800077732986
391,114.104465068,1.8675,0.8571428571428571,0,0,0,0,0,1,0,17.07,0.2390616406099932,0.9139834828463059,0.005855019844168469,0.40575139320048703,0.9744164646127722,166.42410966092282,399.6693425572447,410.16275593831534,2.067553105492399,0.38915061776615184
1355,257.064112812,4.035000000000005,0.4166666666666667,0,0,1,1,0,2,0,20.31,0.2999936002027045,0.9398294658223408,0.0011045682835509882,0.3416439303896579,0.8937003419709727,809.0946981547279,2116.4965746737303,2368.239638362445,3.2043531326684125,0.4604877394964316
189,116.14101777999996,2.249000000000001,0.25,0,0,0,1,0,0,0,0.0,0.3772447990652776,0.9590902523170348,0.005880599130785482,0.2831004908339909,0.8245267380896083,140.2113491758237,408.3638500184626,495.27059724542517,2.119072871416337,0.20892608210109348
466,158.130679816,2.5199000000000007,0.8888888888888888,0,0,0,0,0,2,0,26.3,0.5458018833690879,0.9828274894244268,0.0032008739057213078,0.1845267623725034,0.8832904137874681,275.95289280488583,1320.9278791735708,1495.4627136838876,3.1258588019509266,0.14633987056415254
225,136.11281422399998,2.839800000000001,0.0,0,0,0,2,0,0,0,0.0,0.37920320653825,0.956273987190682,0.0037125895186077493,0.2924723259086841,0.7075276741030223,190.5752495816857,461.0257146867019,651.6009642607597,2.1870863752751517,1.0110641762201585e-11
142,110.109550448,2.8968000000000016,0.75,1,0,0,0,0,0,0,0.0,0.17194283517330786,0.8506705553647325,0.002975292845572039,0.5256991594395578,0.6019857142556918,202.32822296857043,231.68897577783463,384.87454152346436,1.9275579797478968,0.3607117452796516
1012,323.8833885600001,6.620600000000001,0.0,0,0,0,2,0,0,0,0.0,0.4802771594914546,0.9752060570161328,0.000976832128950338,0.22129877170704587,0.920547296164428,942.3802400455528,3920.0650561274574,4258.407006854383,3.737687814988943,0.29371963141179513
12,86.109550448,2.2984,1.0,0,0,0,0,0,0,0,0.0,0.21697318393207912,0.8972433459494206,0.005484478664293502,0.44153638372107945,0.6544774751421969,119.33266864600068,176.88359681532245,270.26689769100363,1.8129269288862369,0.3147477054392638
281,130.135765196,2.3392000000000013,1.0,0,0,0,0,0,1,1,20.23,0.7548415674693244,0.9959546932111588,0.008446943452794873,0.08985682539833381,0.9466286766276912,112.06759959005959,1180.615974607392,1247.1796003616398,3.1227194991844,0.16912585463121402
942,222.000305616,4.660400000000003,0.0,0,0,0,2,0,0,0,0.0,0.3284814535518996,0.9472736779626708,0.0012578639334877436,0.3204256216956972,0.7665580455575595,609.4125327467532,1457.9048877816585,1901.8845294634464,2.982530327396459,0.27950552101347304
788,333.98403219999994,4.7446,0.0,0,0,0,2,0,0,0,0.0,0.3576259878135779,0.9509175621973802,0.0010112206828427556,0.30944432440197,0.9999472836862644,988.8516924665746,3195.4037798607674,3195.572238649465,3.323242831304067,0.3782620974879912
663,221.10519334,2.1183,0.4166666666666667,0,1,1,1,0,3,1,47.56,0.2318739854324182,0.9131228443484004,0.001071591827256664,0.4076845240245045,0.7245872329635907,676.1783867077218,1201.787650357029,1658.5824255302834,2.827009583238382,0.22433248567380898
1093,175.979570172,3.0020000000000016,0.14285714285714285,0,0,0,1,0,1,0,9.23,0.4304708365707772,0.9671112734351429,0.002601612233746962,0.25435366086348393,0.7485558846966919,287.72769246191126,846.7747491873607,1131.2111313245055,2.5296711666346154,0.045197773021869767
1316,210.00205079999998,0.08099999999999996,0.6666666666666666,0,1,0,0,0,4,0,68.28,0.18924809848496765,0.8955991811836554,0.0018531482139117642,0.4448618961690984,0.7827256505065923,422.3761729529212,743.1624681278447,949.4545983600493,2.2425629377865914,0.2801627936068324
235,180.09390038400002,3.857000000000003,0.0,0,0,0,2,0,0,0,0.0,0.7604738377309475,0.9961647001077614,0.00490870456847384,0.0874979443142179,0.9125020602156824,185.89467903125148,1938.6658615656906,2124.5605309728944,3.4331827231385814,1.7616358135306643e-08
253,252.09390038400002,5.737200000000002,0.0,0,0,0,5,0,0,0,0.0,0.3225355768936017,0.938784282825222,0.0008184648355922178,0.3445055446873592,0.6554944553275884,800.8828563212387,1523.8485411371564,2324.731397423646,3.0353864774350763,1.197489951325274e-11
240,180.09390038400002,3.4522000000000017,0.14285714285714285,1,0,0,2,0,0,0,0.0,0.4116473541843638,0.9642153376991456,0.002288675863477089,0.2651203171122927,0.7553290181303387,330.0288302873955,940.2536744481149,1244.8266277065845,2.6413489663118352,0.06965279845111144
605,104.037448128,0.95328,0.0,0,0,0,0,1,2,0,36.68,0.5024106897003618,0.9777150460270984,0.009184185313761023,0.20993639220542207,0.7900636077950198,86.02435390880414,323.73954174139647,409.7638956500196,1.9838848014707584,3.052747051643032e-12
89,142.172150704,3.858800000000003,1.0,0,0,0,0,0,0,0,0.0,0.5060233260226185,0.9784676802483842,0.0041212533850281535,0.20640009377261875,0.9120238637625112,221.29769236605213,977.852154736711,1072.1782549665184,2.8251652391744777,0.27764135377044896
354,112.088815004,1.9317,0.5714285714285714,0,0,0,0,0,1,0,17.07,0.7641849405284297,0.9962560103459084,0.013725596153145149,0.08645207834200963,0.968040017285364,70.5280853730745,789.7324193127963,815.8055506087564,2.7333065104322016,0.2021239361234048
481,312.13615912000057,4.000500000000003,0.2631578947368421,0,0,0,2,0,4,0,52.60000000000001,0.4866324725534077,0.9762947720676778,0.0007997375656679946,0.21644518482359731,0.8888705691624555,1111.4528156746162,4564.378263582433,5135.031377946566,4.1599105313885785,0.1566181366299313
1224,135.988762388,2.1814,1.0,0,0,0,0,0,0,0,0.0,0.661873019377346,0.9915917087430376,0.01557964539586674,0.1294058853069004,0.9275229978146442,59.53428170199014,426.7148693122608,460.05853258372287,1.858271660558744,0.382407179228426
994,323.8833885600001,6.620600000000001,0.0,0,0,0,2,0,0,0,0.0,0.3549964631803701,0.9518421065778466,0.000921618321910484,0.3065886562569585,0.965818049267294,1047.9588201601566,3301.28829864874,3418.1265313411986,3.449232042179708,0.3804017686458621
